[scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
-8.984375,-38.28125,3,214100212,bad
-8.984375,-38.28125,3,73301953,good
-8.984375,-38.28125,3,28188884,good
-8.984375,-38.28125,3,141250252,bad
-8.984375,-38.28125,3,107290127,good
-8.984375,-38.28125,3,130485476,good
-8.984375,-38.28125,3,151848449,good
-8.984375,-38.28125,3,115440458,good
-8.984375,-38.28125,3,139120826,good
-8.984375,-38.28125,3,35438454,good
-8.984375,-38.28125,3,202256225,good
-8.984375,-38.28125,3,159730718,good
-8.984375,-38.28125,3,154316173,good
-8.984375,-38.28125,3,42136019,good
-8.984375,-38.28125,3,135133453,good
-8.984375,-38.28125,3,166158349,good
-8.984375,-38.28125,3,8566017,bad
-8.984375,-38.28125,3,70996072,good
-8.984375,-38.28125,3,4253982,good
-8.984375,-38.28125,3,100713788,bad
-8.984375,-38.28125,3,113633392,good
-8.984375,-38.28125,3,12994950,good
-8.984375,-38.28125,3,135786198,good
-8.984375,-38.28125,3,99202999,bad
-8.984375,-38.28125,3,193915225,bad
-8.984375,-38.28125,3,204057812,good
-8.984375,-38.28125,3,191386990,bad
-8.984375,-38.28125,3,39792383,bad
-8.984375,-38.28125,3,203535394,good
-8.984375,-38.28125,3,30904118,bad
-8.984375,-38.28125,3,127000551,bad
-8.984375,-38.28125,3,91445063,bad
-8.984375,-38.28125,3,70551510,bad
-8.984375,-38.28125,3,4430186,good
-8.984375,-38.28125,3,9121073,good
-8.984375,-38.28125,3,70202892,bad
-8.984375,-38.28125,3,151205097,good
-8.984375,-38.28125,3,146664404,good
-8.984375,-38.28125,3,118177257,bad
-8.984375,-38.28125,3,143585158,bad
-8.984375,-38.28125,3,74885733,good
-8.984375,-38.28125,3,92658574,good
-8.984375,-38.28125,3,114655627,good
-8.984375,-38.28125,3,157653617,good
-8.984375,-38.28125,3,146462826,good
-8.984375,-38.28125,3,16206834,good
-8.984375,-38.28125,3,137142886,good
-8.984375,-38.28125,3,26776807,good
-8.984375,-38.28125,3,154727639,bad
-8.984375,-38.28125,3,27356970,good
-8.984375,-38.28125,3,45344095,good
-8.984375,-38.28125,3,60273712,good
-8.984375,-38.28125,3,160285166,good
-8.984375,-38.28125,3,210310587,bad
-8.984375,-38.28125,3,143432722,bad
-8.984375,-38.28125,3,84839362,good
-8.984375,-38.28125,3,207303200,good
-8.984375,-38.28125,3,189547267,good
-8.984375,-38.28125,3,142251576,good
-8.984375,-38.28125,3,190580449,good
-8.984375,-38.28125,3,9184171,good
-8.984375,-38.28125,3,35259102,good
-8.984375,-38.28125,3,78880100,good
-8.984375,-38.28125,3,38438096,good
-8.984375,-38.28125,3,91323212,good
-8.984375,-38.28125,3,155893462,good
-8.984375,-38.28125,3,142194393,good
-8.984375,-38.28125,3,73560465,good
-8.984375,-38.28125,3,74491344,bad
-8.984375,-38.28125,3,186903415,good
-8.984375,-38.28125,3,115532395,good
-8.984375,-38.28125,3,169901012,good
-8.984375,-38.28125,3,133660652,good
