[isogeny,scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
1,-8.984375,-38.28125,3,65440,good
1,-8.984375,-38.28125,3,74961,good
1,-8.984375,-38.28125,3,67274,good
1,-8.984375,-38.28125,3,54247,good
1,-8.984375,-38.28125,3,8835,crash
1,-8.984375,-38.28125,3,58256,good
1,-8.984375,-38.28125,3,69110,good
1,-8.984375,-38.28125,3,36763,good
1,-8.984375,-38.28125,3,44336,good
1,-8.984375,-38.28125,3,49750,crash
1,-8.984375,-38.28125,3,88122,good
1,-8.984375,-38.28125,3,16330,crash
1,-8.984375,-38.28125,3,26959,crash
1,-8.984375,-38.28125,3,89606,good
1,-8.984375,-38.28125,3,42908,crash
1,-8.984375,-38.28125,3,49192,good
1,-8.984375,-38.28125,3,76016,good
1,-8.984375,-38.28125,3,10188,good
1,-8.984375,-38.28125,3,62702,good
1,-8.984375,-38.28125,3,54303,crash
1,-8.984375,-38.28125,3,39341,crash
1,-8.984375,-38.28125,3,3440,good
1,-8.984375,-38.28125,3,58684,good
1,-8.984375,-38.28125,3,51058,good
1,-8.984375,-38.28125,3,53807,good
1,-8.984375,-38.28125,3,63106,good
1,-8.984375,-38.28125,3,73949,good
1,-8.984375,-38.28125,3,7988,good
1,-8.984375,-38.28125,3,10476,good
1,-8.984375,-38.28125,3,32824,good
1,-8.984375,-38.28125,3,28245,good
1,-8.984375,-38.28125,3,423,good
1,-8.984375,-38.28125,3,19110,good
1,-8.984375,-38.28125,3,69781,good
1,-8.984375,-38.28125,3,42548,good
1,-8.984375,-38.28125,3,39309,good
1,-8.984375,-38.28125,3,69589,good
1,-8.984375,-38.28125,3,27230,good
1,-8.984375,-38.28125,3,56552,good
1,-8.984375,-38.28125,3,73600,good
1,-8.984375,-38.28125,3,38614,crash
1,-8.984375,-38.28125,3,1480,good
1,-8.984375,-38.28125,3,26718,good
1,-8.984375,-38.28125,3,82437,good
1,-8.984375,-38.28125,3,11680,crash
1,-8.984375,-38.28125,3,14795,crash
1,-8.984375,-38.28125,3,85993,good
1,-8.984375,-38.28125,3,16856,good
1,-8.984375,-38.28125,3,8771,good
1,-8.984375,-38.28125,3,72689,good
1,-8.984375,-38.28125,3,50679,crash
1,-8.984375,-38.28125,3,82305,good
1,-8.984375,-38.28125,3,27838,crash
1,-8.984375,-38.28125,3,41077,good
1,-8.984375,-38.28125,3,20855,crash
1,-8.984375,-38.28125,3,2055,good
1,-8.984375,-38.28125,3,20972,good
1,-8.984375,-38.28125,3,24278,good
1,-8.984375,-38.28125,3,6460,good
1,-8.984375,-38.28125,3,7284,good
1,-8.984375,-38.28125,3,30334,good
1,-8.984375,-38.28125,3,57339,good
1,-8.984375,-38.28125,3,74115,good
1,-8.984375,-38.28125,3,23356,good
1,-8.984375,-38.28125,3,86435,good
1,-8.984375,-38.28125,3,53664,good
1,-8.984375,-38.28125,3,10576,good
1,-8.984375,-38.28125,3,63821,good
1,-8.984375,-38.28125,3,67275,crash
1,-8.984375,-38.28125,3,20321,good
1,-8.984375,-38.28125,3,14593,good
1,-8.984375,-38.28125,3,7083,crash
1,-8.984375,-38.28125,3,45702,crash
1,-8.984375,-38.28125,3,81386,good
1,-8.984375,-38.28125,3,6792,good
1,-8.984375,-38.28125,3,68003,good
1,-8.984375,-38.28125,3,68286,crash
1,-8.984375,-38.28125,3,22838,crash
1,-8.984375,-38.28125,3,11997,good
1,-8.984375,-38.28125,3,55900,crash
1,-8.984375,-38.28125,3,39958,crash
1,-8.984375,-38.28125,3,55264,good
1,-8.984375,-38.28125,3,38986,crash
1,-8.984375,-38.28125,3,32074,crash
1,-8.984375,-38.28125,3,34371,crash
1,-8.984375,-38.28125,3,36906,good
1,-8.984375,-38.28125,3,75885,crash
1,-8.984375,-38.28125,3,72612,good
1,-8.984375,-38.28125,3,54748,good
1,-8.984375,-38.28125,3,37084,good
1,-8.984375,-38.28125,3,36724,good
1,-8.984375,-38.28125,3,27759,good
1,-8.984375,-38.28125,3,12710,crash
1,-8.984375,-38.28125,3,85459,good
1,-8.984375,-38.28125,3,11073,crash
1,-8.984375,-38.28125,3,21061,good
1,-8.984375,-38.28125,3,6166,good
1,-8.984375,-38.28125,3,15649,good
1,-8.984375,-38.28125,3,33345,crash
1,-8.984375,-38.28125,3,19604,good
1,-8.984375,-38.28125,3,28789,good
1,-8.984375,-38.28125,3,81862,good
1,-8.984375,-38.28125,3,40029,crash
1,-8.984375,-38.28125,3,13131,crash
1,-8.984375,-38.28125,3,13528,crash
1,-8.984375,-38.28125,3,64624,good
1,-8.984375,-38.28125,3,57871,good
1,-8.984375,-38.28125,3,78483,good
1,-8.984375,-38.28125,3,13676,good
1,-8.984375,-38.28125,3,6018,good
1,-8.984375,-38.28125,3,75433,good
1,-8.984375,-38.28125,3,71444,good
1,-8.984375,-38.28125,3,55064,good
1,-8.984375,-38.28125,3,17934,crash
1,-8.984375,-38.28125,3,62602,crash
1,-8.984375,-38.28125,3,30586,good
1,-8.984375,-38.28125,3,62672,good
1,-8.984375,-38.28125,3,43475,crash
1,-8.984375,-38.28125,3,47651,crash
1,-8.984375,-38.28125,3,16371,crash
1,-8.984375,-38.28125,3,267,good
1,-8.984375,-38.28125,3,64221,good
1,-8.984375,-38.28125,3,11567,good
1,-8.984375,-38.28125,3,13256,crash
1,-8.984375,-38.28125,3,35237,crash
1,-8.984375,-38.28125,3,58657,good
1,-8.984375,-38.28125,3,2007,good
1,-8.984375,-38.28125,3,55233,good
1,-8.984375,-38.28125,3,18248,crash
1,-8.984375,-38.28125,3,160,crash
1,-8.984375,-38.28125,3,82849,good
1,-8.984375,-38.28125,3,68222,good
1,-8.984375,-38.28125,3,18387,good
1,-8.984375,-38.28125,3,31957,good
1,-8.984375,-38.28125,3,45593,good
1,-8.984375,-38.28125,3,19796,good
1,-8.984375,-38.28125,3,56174,good
1,-8.984375,-38.28125,3,57186,good
1,-8.984375,-38.28125,3,2527,crash
1,-8.984375,-38.28125,3,46778,good
1,-8.984375,-38.28125,3,47488,good
1,-8.984375,-38.28125,3,43052,good
1,-8.984375,-38.28125,3,45742,good
1,-8.984375,-38.28125,3,25284,good
1,-8.984375,-38.28125,3,14017,good
1,-8.984375,-38.28125,3,19394,good
1,-8.984375,-38.28125,3,20965,good
1,-8.984375,-38.28125,3,73851,crash
1,-8.984375,-38.28125,3,22196,good
1,-8.984375,-38.28125,3,82571,good
1,-8.984375,-38.28125,3,56010,good
1,-8.984375,-38.28125,3,7432,crash
1,-8.984375,-38.28125,3,78552,good
1,-8.984375,-38.28125,3,56656,good
1,-8.984375,-38.28125,3,16147,good
1,-8.984375,-38.28125,3,64464,crash
1,-8.984375,-38.28125,3,53773,crash
1,-8.984375,-38.28125,3,72307,good
1,-8.984375,-38.28125,3,27310,crash
1,-8.984375,-38.28125,3,20209,good
1,-8.984375,-38.28125,3,81192,good
1,-8.984375,-38.28125,3,49346,good
1,-8.984375,-38.28125,3,2673,crash
1,-8.984375,-38.28125,3,52181,crash
1,-8.984375,-38.28125,3,51614,crash
1,-8.984375,-38.28125,3,44589,good
1,-8.984375,-38.28125,3,56235,crash
1,-8.984375,-38.28125,3,52455,good
1,-8.984375,-38.28125,3,37689,good
1,-8.984375,-38.28125,3,10537,good
1,-8.984375,-38.28125,3,72791,crash
1,-8.984375,-38.28125,3,31766,good
1,-8.984375,-38.28125,3,52554,good
1,-8.984375,-38.28125,3,22083,crash
1,-8.984375,-38.28125,3,77872,good
1,-8.984375,-38.28125,3,73187,good
1,-8.984375,-38.28125,3,6452,crash
1,-8.984375,-38.28125,3,60472,good
1,-8.984375,-38.28125,3,57733,good
1,-8.984375,-38.28125,3,13496,crash
1,-8.984375,-38.28125,3,70308,crash
1,-8.984375,-38.28125,3,67162,crash
1,-8.984375,-38.28125,3,59290,good
1,-8.984375,-38.28125,3,18737,crash
1,-8.984375,-38.28125,3,73139,good
1,-8.984375,-38.28125,3,5688,good
1,-8.984375,-38.28125,3,72768,crash
1,-8.984375,-38.28125,3,24698,good
1,-8.984375,-38.28125,3,3524,good
1,-8.984375,-38.28125,3,31615,good
1,-8.984375,-38.28125,3,56951,good
1,-8.984375,-38.28125,3,5862,good
1,-8.984375,-38.28125,3,65380,crash
1,-8.984375,-38.28125,3,35774,good
1,-8.984375,-38.28125,3,55652,good
1,-8.984375,-38.28125,3,5587,good
1,-8.984375,-38.28125,3,45828,crash
1,-8.984375,-38.28125,3,24993,crash
1,-8.984375,-38.28125,3,60157,good
1,-8.984375,-38.28125,3,52466,good
1,-8.984375,-38.28125,3,80723,good
1,-8.984375,-38.28125,3,20950,good
1,-8.984375,-38.28125,3,57647,crash
1,-8.984375,-38.28125,3,27005,good
1,-8.984375,-38.28125,3,56525,good
1,-8.984375,-38.28125,3,74390,good
1,-8.984375,-38.28125,3,51548,good
1,-8.984375,-38.28125,3,7465,crash
1,-8.984375,-38.28125,3,51219,good
1,-8.984375,-38.28125,3,52803,good
1,-8.984375,-38.28125,3,29066,crash
1,-8.984375,-38.28125,3,86810,good
1,-8.984375,-38.28125,3,25074,good
1,-8.984375,-38.28125,3,73924,crash
1,-8.984375,-38.28125,3,55435,good
1,-8.984375,-38.28125,3,26820,good
1,-8.984375,-38.28125,3,5113,good
1,-8.984375,-38.28125,3,4858,good
1,-8.984375,-38.28125,3,2178,good
1,-8.984375,-38.28125,3,58505,crash
1,-8.984375,-38.28125,3,68774,good
1,-8.984375,-38.28125,3,89812,good
1,-8.984375,-38.28125,3,80212,good
1,-8.984375,-38.28125,3,51526,good
1,-8.984375,-38.28125,3,52702,good
1,-8.984375,-38.28125,3,66131,good
1,-8.984375,-38.28125,3,17319,crash
1,-8.984375,-38.28125,3,59421,good
1,-8.984375,-38.28125,3,11278,crash
1,-8.984375,-38.28125,3,64530,good
1,-8.984375,-38.28125,3,64175,good
